"Dog","Seizure","File","Channel","mean","sd","median","max","min","pacf_1","pacf_2","pacf_3","pacf_4","pacf_5","pacf_6","pacf_7","pacf_8","pacf_9","pacf_10"
"5","interictal","125","4","-0.473620112943453","41.7393731903043","0","212","-247","0.954189508886362","-0.542289900247399","0.308921254087567","-0.0748711552335687","0.0424197885556243","-0.000976004476087146","0.00588056315669953","0.00120247539012278","0.00295045350703006","0.0045588095960925"
"5","interictal","125","5","-0.448962738670203","36.5957614035263","0","189","-231","0.953927282410153","-0.481065578714251","0.290008734203035","-0.0465869957577075","0.0451500953611359","0.0049265349868654","0.00641320702203651","-0.00136328796682104","0.000228624491333488","0.00453227977835174"
"5","interictal","125","6","0.057084824370428","36.6346540564907","0","259","-214","0.948353506255974","-0.484878457920717","0.375620536880286","-0.0746004511333341","0.0814073448853052","0.0285114339443413","0.0272158945539413","0.00686214941457685","0.00212166564343916","-0.000253264982210521"
"5","interictal","125","7","-0.161273908727676","37.2073483306389","1","260","-250","0.975036649564113","-0.493580553433534","0.324825993162825","-0.0601579969078728","0.00701274997886313","0.0123606639835596","-0.00301563404978599","-0.0056372937755593","-0.00656240717684124","-0.00849793524014985"
"5","interictal","125","8","-0.418341216018952","58.8892705300877","1","285","-414","0.978690185816813","-0.506580615032193","0.243803945080456","-0.0825235418182721","0.0433648769375836","-0.0110732735317301","-0.0051604101076608","-0.00971889789946018","-0.00250246822548487","-0.00272014676541351"
"5","interictal","125","9","0.114991283167755","39.3884034574348","0","196","-257","0.969221450352908","-0.500493233023119","0.243024293387905","-0.0809635961363378","0.00913032422869228","-0.0245981540035604","-0.0155367241521283","-0.0149196337583697","-0.0125137447941883","-0.00740029929356584"
"5","interictal","125","10","-0.289594854983609","76.7508373291313","-2","584","-624","0.98137969308161","-0.432299347601864","0.300870013132088","-0.0798177977611354","0.0407973547260508","-0.00097330166321046","0.00947784637431672","0.000506569894395726","-0.00361938681566959","-0.00553122937816085"
"5","interictal","125","11","0.229690615016307","38.4100168622695","0","252","-254","0.952442915166295","-0.434902894777745","0.336824409228096","-0.107070079606833","0.0442406603106317","-0.0035596365835714","0.00439244774966997","-0.0056669336024951","-0.00232932555477038","-0.00455296341666979"
"5","interictal","125","12","-0.326535038329037","61.304614733479","0","361","-396","0.980708967639644","-0.562964628549937","0.207860514599245","-0.10524907704273","0.028880963143785","-0.0155713378241484","-0.00726934003439827","-0.00874339237580334","-0.00343180242922858","-0.00343490860906426"
"5","interictal","125","13","-0.365848368826272","52.856561611653","0","294","-363","0.950205425932612","-0.494196493325267","0.263516496196726","-0.089540868248266","0.0456510525061799","-0.012226393643689","0.000699690671623575","-0.00773415129845","-0.00299586074815505","-0.00114791293105222"
"5","interictal","125","14","-0.358912439628638","37.9510358254148","0","244","-223","0.928671939745685","-0.422155777594325","0.361448456326479","-0.0931791163573624","0.0827060276784676","0.0121685658785488","0.0266056009776503","0.00540687672357906","0.00563434928779999","0.000179637773635867"
"5","interictal","125","15","-0.00711527072228733","44.7757193850298","0","332","-432","0.973326616069822","-0.512371978589384","0.365281390568304","-0.0463825871358011","0.0644449137320555","0.0419830192158128","0.0303090734672552","0.00759473456127602","0.0024608189365197","-0.00187563173625504"
"5","interictal","126","1","0.290499904073138","28.376250253044","0","219","-184","0.951302396737302","-0.543125550528866","0.322025581058143","-0.0317951237891982","0.033764672061896","0.0167151964976997","0.00947059192541299","0.00923427593261918","0.000628149324022195","-0.00906181921708129"
"5","interictal","126","2","-0.000358683049306501","31.0331865882156","0","188","-195","0.943009287015901","-0.439996112286833","0.337079243041126","-0.0710126853910238","0.0724147951960304","0.00981549204123753","0.0187625971265167","0.00497714329402074","0.00835288801047449","0.00977841758317336"
"5","interictal","126","3","-0.122757188258552","28.0377939568347","0","170","-167","0.903983182938483","-0.40647614882787","0.339041755680265","-0.116368178522965","0.0724081572133815","0.0011719427884215","0.0106284496162331","0.00425347564369755","0.00168378503975487","-0.00244867512473384"
"5","interictal","126","4","-0.442264541261063","34.2318367684755","0","179","-222","0.91481806647287","-0.550006065269119","0.32430771376996","-0.0965176939064649","0.0521806392179677","0.00952314169082638","0.024250153782823","0.0132447433133117","0.0110753866395598","-0.00175343332820392"
"5","interictal","126","5","-0.487929898317527","32.4784239826264","0","177","-271","0.926732722851402","-0.462587910917363","0.319081297231819","-0.0721040612739707","0.069657997514343","0.0140751672151795","0.0269420982549491","0.0112727871705524","0.0100544608042821","0.00251290285668779"
"5","interictal","126","6","0.0732088786566903","28.0625555764514","0","187","-181","0.905153848493891","-0.480761839539186","0.369484229009262","-0.0903968021225638","0.0940673954698263","0.0279931501615997","0.0268559473852848","0.00633793237048682","-0.00266433083644335","-0.00217157839626376"
"5","interictal","126","7","-0.162425031071962","23.8243083120326","0","159","-172","0.931869290907497","-0.476898830509773","0.361340088336975","-0.0716249046442343","0.0407460188420112","0.0294047219688035","0.0155305780677751","0.00371868485215977","0.000341055465931492","-0.00425067929791574"
"5","interictal","126","8","-0.284314706839168","38.008084225068","0","261","-354","0.938794110486613","-0.423261654747256","0.330621675423411","-0.0933706240662233","0.079731696974346","0.00699140554538858","0.0129335973605613","-0.00396921982880581","-0.0100629355337921","-0.0123862244956168"
"5","interictal","126","9","0.0198151531076133","27.2892570584597","0","183","-201","0.924044731738444","-0.453570964565278","0.321831020992886","-0.0692298173368892","0.0629966741811017","0.00818675265191604","0.00933136120747083","0.000749046144574808","-0.00268755150740989","-0.000938981131324883"
"5","interictal","126","10","0.47054628262556","43.2177960694273","1","343","-372","0.936280395266813","-0.370696444389233","0.359069848274399","-0.0679956431781258","0.0794521560556607","0.0179489315970217","0.0382170809666245","0.0167914698180396","0.0159668380609043","0.00738487149032843"
"5","interictal","126","11","0.190018601469766","27.314373687054","0","175","-165","0.901630836627824","-0.410674286208326","0.39203895810283","-0.0994468278938943","0.0577901981705196","0.00534458249371038","0.0127530264394623","0.00374240088269544","-0.00258694856276083","-0.00459147794717909"
"5","interictal","126","12","-0.206872534054036","42.0156790911872","0","321","-339","0.948853915741645","-0.48019816778557","0.283522928842938","-0.0971558366619083","0.084067488980104","0.000130305521847327","0.00348558118803527","0.00301012872075809","-0.00202432894558398","-0.00967837693043683"
"5","interictal","126","13","-0.0951427641950901","45.1458007129833","2","232","-343","0.908834108858064","-0.472950549376478","0.289682356532714","-0.10198844370935","0.0641930396506363","-0.0144041996776893","0.0135598342933208","0.00406761879400553","0.00165119563241454","-0.00391478281101866"
"5","interictal","126","14","0.0632700216043971","33.4507169550097","0","210","-260","0.900688987823865","-0.449571451549128","0.356383988319792","-0.101496458025458","0.0896916972552998","0.0151918353938247","0.0219737166411462","-0.00597567182811039","-0.00835262889627587","-0.0180986704940706"
"5","interictal","126","15","-0.259457137375608","28.7285209977123","-1","226","-227","0.930468493523244","-0.514873132628662","0.367671642457694","-0.0551853456012407","0.0730412680277076","0.0645682185342685","0.0526817904580126","0.0314735896511173","0.0127391499608166","0.00104450977927231"
"5","interictal","127","1","0.262355796901979","23.9919196153932","0","146","-116","0.942883026071701","-0.551427417014546","0.316028583371032","0.0298767306371143","0.0306430770736479","0.0427683128713273","0.0335808613626623","0.0313613375520047","0.0315567745733606","0.0251683268727385"
"5","interictal","127","2","-0.158492029728986","22.1951619230205","0","102","-115","0.906083059702461","-0.535380481630101","0.314545665044631","-0.0504521804173038","0.0518183069743673","0.0268365935956837","0.0301833446100007","0.0264257353686022","0.027140785162156","0.0285624558296344"
"5","interictal","127","3","-0.137759315332449","21.7143784597431","0","95","-119","0.898470202280166","-0.469221898097761","0.341160911972328","-0.0408458919009582","0.0708197948675249","0.0473197939362714","0.0389305644406357","0.0401180500098909","0.0406627610112822","0.0379194395396919"
"5","interictal","127","4","0.00266092773787777","26.2253240918887","1","132","-154","0.904455330068581","-0.517626460889331","0.264503239163616","-0.0444458576918671","0.045825053135248","0.0262780708691819","0.0340082795923415","0.0407507611690641","0.0405700920558248","0.0355015978890916"
"5","interictal","127","5","-0.0490061142947707","26.2203585319468","1","113","-214","0.876996347893875","-0.533639434423312","0.275684117332844","-0.0943068116217334","0.037849408490853","0.0278229453291202","0.046199835076572","0.0516861594005396","0.0552370611326089","0.047407984523841"
"5","interictal","127","6","0.13364697246482","25.475033127631","1","143","-154","0.851662826380303","-0.470290964576568","0.346758368747386","-0.114175636058663","0.0842941837563504","0.00947287442994787","0.0472610645810061","0.011490447653664","0.0105313500743077","0.0119525163719399"
"5","interictal","127","7","0.0276352777291191","17.5212376399129","0","97","-140","0.864577287471244","-0.451680673918941","0.242610030647853","-0.00901034336175415","-0.0195721111773998","0.02082537486163","0.0393214151634721","0.0518152806736442","0.0345373690902729","0.0342183970718641"
"5","interictal","127","8","-0.251207427241561","22.4675440266137","0","110","-171","0.909171666905247","-0.443687533735555","0.33027783182148","-0.0331041276255391","0.0490931416241966","0.0345753947990448","0.0363524936350763","0.0295469760877209","0.0180008475437428","0.01358411612774"
"5","interictal","127","9","-0.00620605089962712","17.0746141050101","0","78","-85","0.880237260726744","-0.512539245165375","0.282196900323545","-0.017650250173509","0.0482640478438241","0.0432475091842529","0.0459782465779124","0.045800451760339","0.04793586804618","0.0498470132438963"
"5","interictal","127","10","0.25591618494699","19.3881180619899","0","86","-103","0.8696842428654","-0.478340255434957","0.3194177919913","-0.052292148069473","0.044645456899051","0.0449002750671511","0.0495391239153568","0.0431108464261077","0.0425000270009603","0.0395513828499138"
"5","interictal","127","11","0.204995704144875","20.8515029206577","0","124","-153","0.851893053501987","-0.481537332036748","0.346624301138098","-0.0463395104913115","0.0422164632243449","0.0457040878703389","0.0550765957554672","0.0479548459293132","0.0360332081351399","0.0327294867955976"
"5","interictal","127","12","0.381025666691691","23.9902422518984","1","123","-141","0.903945275120964","-0.497122031740947","0.275150437646793","-0.0308602765200709","0.0553933161253723","0.0458713910265943","0.0455284720950253","0.0459638694466597","0.0396336980658097","0.0359766921282138"
"5","interictal","127","13","-0.217578806002519","23.2875068189918","0","117","-127","0.854974472053625","-0.48969512939769","0.292466805341014","-0.070863831701992","0.063970158392425","0.0293279959995806","0.045496130661276","0.0521698332431211","0.050059048709618","0.0519547927700247"
"5","interictal","127","14","-0.317588815762035","20.1771403302459","0","132","-119","0.835514510228549","-0.476380636027213","0.328178121156134","-0.0889033812116714","0.0527811143652128","0.0262392794583904","0.0406621754240278","0.0301060486487113","0.0224561104280413","0.0261679364664596"
"5","interictal","127","15","-0.129463727133956","17.2124496363012","0","95","-122","0.863689073552085","-0.489803320868888","0.233880145413666","0.00457785695776531","0.000745271172385937","0.0205644975113975","0.0361583830626034","0.0420478489532658","0.0403265127427844","0.0403109380161449"
"5","interictal","128","1","0.14536673256425","24.9652609044991","0","137","-178","0.939527926075438","-0.481480955742545","0.300570418079142","0.044508173647946","0.053126154878649","0.0174868533142494","0.0270467005317128","0.0284724026351509","0.0148540675772355","0.014598895482744"
"5","interictal","128","2","0.0381246715547661","23.0506657353449","0","101","-108","0.903010157744482","-0.477328100572879","0.334100364705246","-0.0319886693476886","0.0710467478793494","0.0320934612702082","0.0367779758223352","0.0295041629250464","0.0259512046165733","0.0247513091007589"
"5","interictal","128","3","-0.192625309676935","21.9384047388608","0","99","-112","0.888728224083173","-0.414716673438094","0.332006792768069","-0.0100752588218864","0.0844830652772274","0.0451419506161558","0.049785745515938","0.0333749470894055","0.0390397674420599","0.0325350079716095"
"5","interictal","128","4","0.0290825221257393","28.6368208541688","1","167","-227","0.907105122862084","-0.428691260798351","0.269514076792546","-0.00509031073527083","0.0601528736358693","0.0196750040148161","0.0325970921307109","0.0202385328134767","0.016914659489202","0.010633480435921"
"5","interictal","128","5","-0.0122077358758123","26.3060611954916","1","136","-172","0.871233073241727","-0.459337958152716","0.293511808746289","-0.0411060294986427","0.0576944652670996","0.0399272100957547","0.05072984225852","0.0414285468168245","0.0361233037042024","0.0223453763847565"
"5","interictal","128","6","0.252412769116555","25.9835414990583","1","185","-158","0.845373663262783","-0.426905657059826","0.32534942549267","-0.0862932811038543","0.0744848399334864","0.00590674455020603","0.0366342665870561","0.00100634182794577","0.00847839685894685","0.0072802031493504"
"5","interictal","128","7","0.0128208336461383","18.7542136279898","0","111","-216","0.855987143300861","-0.355202416600477","0.215161970980303","0.0284640730790565","0.0104865542620807","0.00550088530323639","0.0491124602794972","0.0377015296687183","0.0397447429689799","0.0346560568037529"
"5","interictal","128","8","-0.0122077358758124","23.2193876569507","0","138","-187","0.904284777682696","-0.382217410294667","0.319169364562423","-0.00926366680656683","0.0554127066749288","0.0297437560576225","0.0308312232251874","0.0194671483121169","0.0115527801814918","0.00524396710512534"
"5","interictal","128","9","0.0323732305664691","17.4918181097941","0","100","-95","0.87437811478522","-0.449588986114811","0.302297256360571","0.0166444020058304","0.0728134857502608","0.0505516164397074","0.0503591274848288","0.0433210177750259","0.0480567581220031","0.0397796388176761"
"5","interictal","128","10","0.175854791755295","20.537352578953","0","101","-111","0.864340896795571","-0.428821805376422","0.332505742818289","-0.0112334074268245","0.0664863614941246","0.0519005267411242","0.0637936284586779","0.0409426094678316","0.0357232667174096","0.0321763918514298"
"5","interictal","128","11","-0.0122327602746011","21.5977985349182","0","169","-132","0.853981641958689","-0.417302096584907","0.325409879600528","0.00143184185226437","0.0501081599754296","0.0437821436110169","0.0515862283389248","0.0474010825749859","0.0307862437318287","0.0314235907845202"
"5","interictal","128","12","0.319836840919897","26.2684325895991","1","170","-148","0.905217878526997","-0.388323385401926","0.252515117015407","0.0194192477523119","0.0590265281785385","0.0323337112600435","0.0362610922029731","0.0247707115254442","0.0228506890522229","0.018634327059786"
"5","interictal","128","13","-0.277020094592227","24.0941246411201","0","140","-214","0.850310085069958","-0.395581951270691","0.286674571573578","-0.00279136329903182","0.0801583055129487","0.0445744978419543","0.0538243700674391","0.037915168706396","0.0321172911767816","0.0207064638594334"
"5","interictal","128","14","-0.447899201721679","20.8792779603708","-1","166","-98","0.825758104473684","-0.423437253417492","0.296533398129837","-0.039429180425032","0.0469320411814522","0.0286376434579628","0.0521950590562012","0.0235089478129533","0.0159890234610714","0.0181244220276552"
"5","interictal","128","15","-0.0824971013404735","17.7055913813716","0","149","-134","0.852138328614898","-0.397288133339933","0.207490974722961","0.0440568033301683","0.0286605237402383","0.0177750078276576","0.0436822993086902","0.042295371977242","0.0334494196179694","0.0339929583650733"
"5","interictal","129","1","0.327048038504208","25.8936490425528","0","139","-162","0.929917594847054","-0.450088944386301","0.258600500990681","0.00589555385637662","0.0702834934902333","0.0278338376830707","0.0291306137874775","0.022430635611872","0.0284758630979864","0.0157861869030639"
"5","interictal","129","2","-0.467906208553339","24.8569745239439","-1","112","-119","0.907909659556089","-0.455996975354939","0.301588189386609","-0.0155953997482013","0.0626640246256767","0.0385095048995348","0.0286515506812398","0.0255024419946279","0.0237403791615537","0.0134363659543604"
"5","interictal","129","3","-0.376917494557193","22.0934465680981","0","107","-116","0.888591488536064","-0.405658164460572","0.268993553454089","0.00358463575547835","0.0614567749848648","0.0459001230271752","0.0430975652237973","0.0392380036704197","0.0329466934320136","0.0275138945597067"
"5","interictal","129","4","-0.346316825571599","30.4237049169924","0","177","-226","0.89690685627052","-0.384126908845379","0.233887447850896","-0.00415554492726246","0.0675382893169061","0.0259064484712695","0.0277821581515062","0.0211992471710697","0.0190349274090834","0.00939081751871735"
"5","interictal","129","5","0.0107146134147463","27.2726895124783","1","115","-201","0.86750116617944","-0.433591181825363","0.250872712320161","-0.0213592656509001","0.0469304023275992","0.0362987904078189","0.0429739243674971","0.0366040567930843","0.0319555954139763","0.0226803033811999"
"5","interictal","129","6","-0.119145333366699","27.3296657631015","0","133","-173","0.841504244193761","-0.448306811773061","0.287908804522056","-0.0634763574929035","0.0533883748475145","0.01249672804501","0.0331718136788182","0.0147721311897152","0.00753966862161028","0.0116608232234275"
"5","interictal","129","7","0.162746177523085","21.040440526691","1","164","-205","0.835664835769697","-0.329571853195546","0.176250895747322","-0.00188342096557348","0.00296937535870481","0.0115451808826832","0.0236090484934644","0.0448869852437862","0.0391309534250027","0.0338284977888053"
"5","interictal","129","8","-0.0917394459598114","24.1279951279056","0","161","-144","0.902321376146984","-0.365540407013397","0.274597108070157","0.00509254418300229","0.0429660390816645","0.0277683022442838","0.0310819723298614","0.0254814042150392","0.016193980749245","0.00941458088033127"
"5","interictal","129","9","0.0187891527572717","18.0704394244671","0","92","-95","0.87506551067991","-0.439965183368777","0.247428531674465","0.0173221032579297","0.0600818948213668","0.0541462494975311","0.0459349915118933","0.04276012679815","0.0374871768406291","0.0389474378562629"
"5","interictal","129","10","-0.297327394209354","20.6732974264325","0","133","-115","0.8552692781824","-0.450418271771328","0.272592987550143","-0.0121425552602099","0.0573806080962066","0.0508533093219029","0.0438733546581944","0.0346201112931731","0.0245295652400732","0.0257897650077162"
"5","interictal","129","11","0.386860522342617","21.3683979420724","0","163","-207","0.836642456196079","-0.397986344470159","0.252024401869343","-0.00306849090373877","0.036609833913043","0.0276797586284666","0.0411780610012129","0.0394143748481938","0.0338325637516361","0.0275057875779493"
"5","interictal","129","12","-0.0609969720477465","28.3576691499403","0","167","-175","0.896596155484449","-0.326543933537076","0.208009658875743","0.0285837155702709","0.0598045298634487","0.0354853537847825","0.0295459129917571","0.0298449261403434","0.0169031984215266","0.0128637470768229"
"5","interictal","129","13","0.282400340331824","25.1131429825861","1","144","-143","0.84665743816985","-0.34543444898027","0.250645742048577","0.0216561676678892","0.0700029561724977","0.0478687635181301","0.0456837986139918","0.0352794886834587","0.0162174357652663","0.00716887691874762"
"5","interictal","129","14","0.187040698013897","22.1453081393587","0","148","-138","0.826189385517103","-0.407877840823061","0.254635082714075","-0.0169940945503384","0.0400378173544414","0.0264398330102686","0.0376131953210598","0.0360027505320103","0.0254944807486856","0.0214127104163174"
"5","interictal","129","15","0.0789186123136721","19.3844176336585","0","225","-166","0.83587746300714","-0.361252109955285","0.144396664425171","0.00938927699244167","0.0169715939036025","0.0104894110422942","0.0221978055899563","0.0349943187065736","0.0449078270930813","0.0372521107777658"
"5","interictal","130","1","0.311799838175555","24.7649728756883","0","188","-193","0.938753295394086","-0.499581327368156","0.308611677936006","0.0181313241147202","0.0533524833174039","0.0183603028833398","0.0301754743968095","0.0358616674289677","0.0166813252503569","0.0293175775008434"
"5","interictal","130","2","-0.19312162691958","22.8883790566404","0","108","-110","0.902303470082271","-0.491686438989269","0.334975841542571","-0.044784214585779","0.0663025824038423","0.0277036507733463","0.0307079807059873","0.0287972253091274","0.025422607075033","0.021983693758006"
"5","interictal","130","3","-0.0192145675366811","21.3956499989507","0","118","-102","0.891152367157004","-0.434371185177209","0.321190226562435","-0.0220636516572292","0.07049954031433","0.0368970430458658","0.0420717127983855","0.0361073425403478","0.0362584923153909","0.0360999863255511"
"5","interictal","130","4","0.20685585112151","27.8768132443709","1","222","-242","0.904163548943047","-0.443992543410521","0.26687987687139","-0.0236630892439386","0.0599159442629543","0.0242464065415276","0.0303470940833424","0.0283560602117803","0.0178362119718356","0.0157363276389049"
"5","interictal","130","5","0.090404811357741","26.9324147018438","1","143","-194","0.875345356802832","-0.475294198805867","0.295862924931187","-0.0536803006715607","0.0537888219531905","0.033517579732607","0.049687076020628","0.04438923735892","0.0377064696231778","0.0316809015377566"
"5","interictal","130","6","0.448704153216052","25.722482501314","1","159","-139","0.846411382093975","-0.451975985648604","0.325415809124529","-0.0838203485839325","0.076136639451423","0.0079410342845078","0.0407041390932656","0.00673045723241885","0.00870723556133534","0.00982616519634168"
"5","interictal","130","7","-0.373434932392416","18.5351597771224","0","224","-227","0.855102107291315","-0.356770310692867","0.191971985888217","0.0274073531983893","-0.00386252873325379","0.0118311403148466","0.0374754122704265","0.049581862664336","0.0336078621432181","0.0322892204671972"
"5","interictal","130","8","-0.478232943786859","22.2935453482167","0","158","-146","0.898262240209036","-0.403292098393217","0.319457640844089","-0.0155292431658175","0.0559701572544668","0.0305470445672232","0.0424547519862562","0.0255536891695246","0.0142029763234069","0.0153578280184936"
"5","interictal","130","9","-0.0330363771343727","17.4661109486938","0","93","-94","0.875059752495867","-0.466233348843378","0.293155698459585","-0.00200867358879185","0.0656467774990433","0.0483904768907721","0.0502469745278983","0.0504239768901346","0.0478410738294305","0.0436827374822818"
"5","interictal","130","10","0.0579982149262195","19.9208143455122","0","96","-113","0.863782131056293","-0.4407003968507","0.323187015035599","-0.0316336578795363","0.0564714171266679","0.041956934320626","0.0482144854756048","0.0404818355094889","0.0370794598751975","0.0380875581011606"
"5","interictal","130","11","-0.222191636845925","20.7541563798468","0","112","-134","0.849178277477285","-0.422732377149141","0.327459257579119","-0.0160456237792979","0.0419192683788944","0.0297976875484039","0.04570537116273","0.0381089871503011","0.0218145158375923","0.0296780451044425"
"5","interictal","130","12","0.329033307474788","25.8288238817098","1","174","-169","0.903470058024918","-0.414254653044375","0.259291441357389","0.00180747760971133","0.0572185590921637","0.0332643091160723","0.0379763399720301","0.0367857866699647","0.0203978444607185","0.023184455762463"
"5","interictal","130","13","-0.3992100631449","23.5982057500602","0","120","-152","0.84843616296923","-0.411925424663354","0.29161786892117","-0.0248917153611834","0.0783506695875607","0.0396767844680424","0.0492638180928673","0.0393795348640025","0.029318203887047","0.022719080273952"
"5","interictal","130","14","0.472948624909286","20.5255896692732","0","167","-99","0.831569669866504","-0.443102110152677","0.310862486501449","-0.0550090618480519","0.0544326305458463","0.0248119544848915","0.0445472079506511","0.0274758008464238","0.0254107270828745","0.0230062651404874"
"5","interictal","130","15","-0.373305639665341","17.774121633757","-1","126","-132","0.856191313006708","-0.421108840278858","0.222282354653232","0.0204569969243288","0.0214546758688963","0.0168629966871509","0.0363402232362012","0.0413031863147189","0.0318675147733031","0.0388918573072048"
"5","interictal","131","1","0.18965991842046","24.9860828699455","0","171","-123","0.926443763570481","-0.461581889351768","0.273226463848243","0.0110100019081808","0.0614801348804365","0.0268158235157648","0.0315493021872956","0.0297958658699864","0.0269511617461399","0.019712588324579"
"5","interictal","131","2","0.259361210513584","23.9676905053084","0","125","-128","0.901091712648154","-0.46535025251137","0.29654732751971","-0.0279439166654565","0.0574531887260719","0.0337694618304228","0.0318466257173211","0.0246938960886279","0.0240266198145498","0.0176295708137111"
"5","interictal","131","3","-0.215293244246474","21.8577622156738","0","110","-123","0.886549971435523","-0.395428431814835","0.267023533265894","-0.00219709039756193","0.0558730932220357","0.0437160149717656","0.0403541860501405","0.0377041923487029","0.0374320438457835","0.0355452559370295"
"5","interictal","131","4","-0.107150304880592","28.6549533380907","1","139","-180","0.893636235361212","-0.410019757627885","0.227547831250747","-0.0110531922171273","0.0567171355892732","0.0269537177232752","0.0383759684824984","0.0279833738747278","0.022763776016404","0.0177150368533705"
"5","interictal","131","5","-0.212665682373648","27.1369421775988","1","120","-219","0.869922783901226","-0.450388842970279","0.246036573724406","-0.041740321495737","0.0357910259385428","0.0336061477771288","0.0428283576490673","0.0445595835938684","0.0387265786767799","0.0283077533940615"
"5","interictal","131","6","0.259865869222492","26.7730848275538","1","142","-165","0.841237137913837","-0.439274869639682","0.287524374890507","-0.0612210564212773","0.0604448546555351","0.0180276286383782","0.0367310167291154","0.0124010419301923","0.00744731729468196","0.0115760273441385"
"5","interictal","131","7","0.128216677927646","19.5827037523078","0","156","-159","0.83733565002898","-0.322981292439043","0.17249026558567","0.00545905684635849","0.00331915607675465","0.00992861648495599","0.0330528991475412","0.0436234953708059","0.0441477089912392","0.0401739948603002"
"5","interictal","131","8","0.267035359475489","22.930550052788","0","150","-193","0.892686316000269","-0.357438626923985","0.257042868129603","0.00437633252896614","0.0498758405042557","0.0316421780659627","0.0307539537964612","0.0279079388525124","0.0198099807166303","0.012127974581593"
"5","interictal","131","9","0.0965858378585788","17.2731364355551","0","89","-93","0.868614322898636","-0.437414737044698","0.238454932932634","0.0160197015645105","0.0498105425902787","0.0490991321234213","0.0454449733072241","0.0392890553846473","0.0429859458123756","0.0387031687271169"
"5","interictal","131","10","0.205337704261655","20.1333698397882","0","111","-130","0.850014872402981","-0.447980753051805","0.266561884697175","-0.0255394787664857","0.0491826059897328","0.0497519824377584","0.0569510995757384","0.0433413659466234","0.0402286017942539","0.0297107749428851"
"5","interictal","131","11","-0.244717766488993","21.6330952116807","0","148","-157","0.825758407800387","-0.407974667014078","0.258280542733716","-0.0133492762739075","0.0408741935210181","0.0424246206739883","0.0573621753942912","0.0566196007849718","0.0368131097964602","0.0207379514264229"
"5","interictal","131","12","0.284227121443407","27.6396326686752","1","151","-198","0.893426150327175","-0.311246271748837","0.182411985208631","0.0217889887534551","0.0516706270572806","0.0339846730013585","0.0336142842978624","0.0317916007988979","0.0275556806577156","0.0202195115210856"
"5","interictal","131","13","-0.315203156410834","24.4160361480961","0","137","-152","0.839758897188055","-0.356686239226342","0.220152305846918","0.0134291526302007","0.0534379779215233","0.038723456060522","0.0453749938451492","0.038651026106475","0.031521518785021","0.0266331498221058"
"5","interictal","131","14","0.494828290916977","21.4330247618827","0","163","-119","0.818643629552235","-0.392339808153745","0.244480781546745","-0.00819899897475666","0.0306327195683841","0.027584624201599","0.040068386042075","0.0329653227283482","0.0273770854819652","0.0149534015238575"
"5","interictal","131","15","-0.15663188275235","18.6416117716368","-1","179","-167","0.827760475231982","-0.359852232051191","0.148479543425329","0.010465052776814","0.0157046361582531","0.00764802078495601","0.0294777416869123","0.040706674287532","0.0450060730355493","0.0308867123377583"
"5","interictal","132","1","0.101874327469283","25.1590256428924","0","185","-156","0.920574347011293","-0.428599620861294","0.237932580939605","0.0118494588893968","0.0689342861864036","0.0300168421684066","0.0324743311600292","0.0282480932793879","0.0303397005148468","0.0240685506590328"
"5","interictal","132","2","0.0175712986828825","24.4566762604764","0","138","-124","0.903175806209903","-0.448905412228598","0.274478601412068","-0.0116267071784297","0.0518706375363354","0.0289745182359803","0.0278148049861259","0.025583951366288","0.0245365818359758","0.0219367472187338"
"5","interictal","132","3","-0.3166962788719","22.4577946888615","0","127","-126","0.886203245389176","-0.385852314232712","0.250080898296426","0.00585399713221905","0.0575062749899392","0.0390909081729101","0.047557875746626","0.037342304596406","0.0412382286648576","0.0317966487401076"
"5","interictal","132","4","0.0589950201446411","29.1887354378369","1","146","-212","0.887011065225569","-0.38368859615977","0.197797921419691","-0.0071047274367374","0.0566260175170673","0.0286417234140275","0.0400527442838798","0.0361418727841226","0.0345781088407489","0.0251806373038578"
"5","interictal","132","5","-0.276527948082714","28.2471717449442","1","126","-254","0.869025162105755","-0.435211701607334","0.226393758846751","-0.025383966380008","0.0388442215529815","0.031613453554233","0.04870368489256","0.0468589042462653","0.0373553051875069","0.0315993368478017"
"5","interictal","132","6","0.255428209170608","27.3838028376859","1","157","-154","0.837833875720195","-0.442559283109851","0.264935987502077","-0.0545459959827513","0.0466516572916989","0.0117448779855536","0.033413542293533","0.0199130763571742","0.0200539292137924","0.0137110842503408"
"5","interictal","132","7","0.128145775464411","21.4892709742652","1","145","-175","0.830204351969462","-0.302271648432326","0.160687429143399","0.00670027768341712","0.00791948153730225","0.00666929720182695","0.0321541206453137","0.0408035335444426","0.0440014476819951","0.0374742483841171"
"5","interictal","132","8","0.269917336069334","23.3160577552283","0","152","-140","0.88914577110665","-0.342273560191839","0.239257297983658","0.0187110597200862","0.0441453568676603","0.0349743466801091","0.0376472553744438","0.0255507386407589","0.0248205493875182","0.00647799679014627"
"5","interictal","132","9","0.0885071277829216","17.7764658835283","0","93","-76","0.868545791218238","-0.431918117845378","0.21530806193138","0.0188004383169846","0.0470329490416707","0.0461057168297575","0.0456448028534088","0.0447577352615672","0.0443278261102204","0.0390587537130544"
